2025-09-07 08:35:51.797	red	main.go:18	hello
2025-09-07 08:41:59.041	red	main.go:18	hello
2025-09-07 08:43:04.320	red	main.go:18	hello
2025-09-07 08:43:48.917	red	main.go:18	hello
2025-09-07 08:44:42.858	red	main.go:18	hello
2025-09-07 08:57:29.680	red	main.go:18	hello
2025-09-07 09:01:08.880	red	main.go:18	hello
2025-09-07 09:02:29.519	red	main.go:18	hello
