2025-09-07 08:29:07.599	red	main.go:19	hello
2025-09-07 08:34:27.214	red	main.go:19	hello
2025-09-07 08:35:51.813	red	main.go:19	hello
2025-09-07 08:41:59.056	red	main.go:19	hello
2025-09-07 08:43:04.335	red	main.go:19	hello
2025-09-07 08:43:48.930	red	main.go:19	hello
2025-09-07 08:44:42.875	red	main.go:19	hello
2025-09-07 08:57:29.693	red	main.go:19	hello
2025-09-07 09:01:08.896	red	main.go:19	hello
2025-09-07 09:02:29.534	red	main.go:19	hello
